c:\Users\xander\Documents\github_repositories\NIST-alloy-data-API\code_examples\python\alloys-api-python-examples\cpcsv\Ta_CP_data.csvTemperature: K,Heat capacity at constant pressure Cp: J/K/mol,Uncertainty,Pressure,Ref Temp,Data Set ID,State,Representation,Method,Description,Purity,Purity Units,Year
314.58,29.898,0.14949,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
322.65,29.792,0.14896,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
10.12,0.20669,0.00310034,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
11.59,0.295809,0.00443713,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
11.6,0.285349,0.00428023,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
13.4,0.44978,0.0067467,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
13.66,0.43681,0.00655214,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
13.81,0.485762,0.00728644,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
15.86,0.705422,0.0105813,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
16.37,0.777806,0.0116671,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
18.21,1.03303,0.0154954,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
18.61,1.10499,0.0165749,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
18.84,1.14851,0.0172276,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
20.92,1.52632,0.0122106,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
21.27,1.62381,0.0129905,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
24.67,2.47233,0.0197786,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
26.63,3.04302,0.0243442,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
30.47,4.30534,0.0344427,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
34.12,5.51033,0.0440826,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
38.4,7.03749,0.0562999,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
42.54,8.4726,0.0677808,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
46.73,9.85332,0.0788266,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
51.32,11.2633,0.0901066,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
55.04,12.2884,0.0983073,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
59.49,13.4432,0.107546,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
64.06,14.4097,0.115278,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
67.88,15.2381,0.121905,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
68.35,15.2883,0.122307,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
71.36,15.8574,0.126859,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
74.87,16.5519,0.132415,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
79.32,17.1084,0.136867,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
83.57,17.8197,0.053459,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
88.14,18.2171,0.0546514,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
92.1,18.7736,0.0563208,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
96.81,19.2171,0.0576513,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
101.57,19.6397,0.0589191,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
106.66,20.1418,0.0604253,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
111.71,20.5142,0.0615425,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
116.99,20.8572,0.0625717,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
122.04,21.4012,0.0642035,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
127.08,21.5392,0.0646177,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
133.36,21.9451,0.0658352,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
138.52,22.238,0.0667139,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
144.07,22.443,0.0673289,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
149.33,22.761,0.0682829,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
155.06,22.8446,0.0685339,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
160.49,23.104,0.0693121,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
166.6,23.3091,0.0699272,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
172.12,23.3174,0.0699523,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
177.57,23.3676,0.0701029,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
183.69,23.6898,0.0710694,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
189.18,23.7568,0.0712703,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
195.55,23.8614,0.0715841,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
197.71,23.9325,0.0717974,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
201.64,23.9869,0.0719606,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
203.22,23.9994,0.0719983,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
207.12,24.1459,0.0724376,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
209.39,24.1124,0.0723372,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
213.21,24.2421,0.0727263,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
215.04,24.3341,0.0730024,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
218.68,24.3969,0.0731907,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
221.23,24.4387,0.0733162,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
221.29,24.4262,0.0732786,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
224.77,24.4848,0.0734543,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
226.83,24.5643,0.0736928,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
226.85,24.5894,0.0737681,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
230.61,24.6354,0.0739062,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
233.04,24.6187,0.073856,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
233.12,24.6396,0.0739187,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
236.27,24.7023,0.074107,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
238.69,24.7233,0.0741698,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
241.9,24.7316,0.0741949,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
245.17,24.8488,0.0745463,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
245.46,24.7693,0.0743078,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
250.97,24.8781,0.0746342,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
251.21,24.8446,0.0745338,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
257.61,24.991,0.0749731,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
257.98,24.9868,0.0749605,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
264.4,25.1166,0.0753497,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
270.1,25.1207,0.0753622,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
274.2,25.2044,0.0756132,None kPa,N/A,8482,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,98.7 % (total),estimated by the compiler,rod",98.7,Not Specified %,1955
20.0,1.48072,0.0148072,None kPa,N/A,8961,['C'],A,Calculated from Debye's and Electronic Coefficient,"origin: commercial source,99.98 %",99.98,Not Specified %,1955
1.74,0.00716301,0.00021489,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.774,0.00730108,0.000219032,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.789,0.00818809,0.000245643,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.802,0.00752702,0.00022581,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.808,0.00800818,0.000240245,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.827,0.00821738,0.000246521,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.84,0.00851862,0.000255559,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.86,0.00905418,0.000271625,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.9,0.00940563,0.000282169,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.905,0.0095437,0.000286311,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.933,0.00969851,0.000290955,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.952,0.010255,0.00030765,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.973,0.0106274,0.000318821,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.988,0.0105939,0.000317817,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.009,0.0110207,0.00033062,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.027,0.011255,0.000337649,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.053,0.0116943,0.000350828,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.069,0.0120248,0.000360744,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.092,0.0123554,0.000370661,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.107,0.0128198,0.000384593,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.129,0.0132591,0.000397773,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.137,0.0129578,0.000388735,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.143,0.0132884,0.000398652,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.172,0.0140708,0.000422124,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
2.193,0.0139871,0.000419613,None kPa,N/A,8980,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
